itemID,userID,rating,timestamp,rt
7324,140,3.0,1096909067,12.0
6484,140,2.5,1096909124,57.0
8798,140,3.5,1096909170,46.0
30749,140,3.0,1115290214,21.0
7027,140,4.0,1115290235,21.0
8961,140,4.5,1115290248,13.0
7018,140,5.0,1115290263,15.0
7445,140,3.5,1115290276,13.0
5349,140,3.5,1115290565,66.0
7137,140,3.0,1115290572,7.0
8529,140,3.5,1115290578,6.0
6764,140,3.0,1115290606,28.0
6874,140,2.0,1115290612,6.0
5620,140,3.0,1115290654,42.0
7294,140,3.0,1115290667,13.0
7379,140,3.0,1115290672,5.0
7381,140,2.5,1115290679,7.0
8199,140,1.0,1117729294,2.0
3030,140,1.0,1117729296,2.0
5291,140,1.0,1117729298,2.0
5971,140,1.0,1117729302,4.0
8121,140,1.0,1117729371,69.0
26865,140,1.0,1117729380,9.0
8970,140,3.5,1117729426,46.0
4508,140,3.5,1117729488,62.0
4855,140,4.0,1117729508,20.0
1210,140,3.5,1117729537,29.0
8207,140,4.0,1117729577,40.0
3363,140,4.5,1117729593,16.0
5867,140,5.0,1117729634,41.0
7076,140,5.0,1117729689,55.0
4921,140,4.0,1117729748,59.0
5902,140,3.0,1117730666,25.0
8982,140,3.0,1121198127,6.0
33166,140,4.5,1121198212,85.0
34534,140,4.5,1124825486,75.0
34334,140,2.5,1124825511,25.0
31225,140,3.0,1124825558,47.0
26172,140,3.0,1124825567,9.0
31420,140,3.5,1124825591,24.0
32029,140,3.0,1124825615,24.0
32017,140,2.0,1124825624,9.0
7980,140,3.5,1126295278,47.0
34072,140,4.5,1145991088,37.0
7149,140,4.0,1145991095,7.0
37727,140,3.5,1145991113,18.0
31700,140,3.0,1145991142,29.0
41997,140,3.5,1152897804,16.0
43917,140,3.0,1152898459,74.0
42009,140,2.0,1152898617,42.0
39307,140,2.5,1156530456,72.0
41571,140,3.5,1156530480,24.0
37733,140,3.5,1156530503,23.0
5506,140,3.0,1156530514,11.0
6709,140,2.5,1156530521,7.0
41863,140,3.5,1156530595,74.0
44399,140,1.0,1160763894,18.0
34536,140,3.0,1166645407,20.0
44709,140,4.0,1166645423,16.0
33679,140,3.0,1166645488,65.0
6765,140,3.5,1166645494,6.0
5066,140,3.0,1166645499,5.0
34048,140,3.0,1166645504,5.0
39292,140,3.5,1166645512,8.0
48516,140,3.0,1172255954,8.0
49530,140,4.0,1172255978,24.0
47644,140,3.5,1172255988,10.0
36529,140,3.0,1172256009,21.0
7158,140,3.0,1172256039,30.0
31685,140,3.0,1172256051,12.0
5329,140,2.5,1172256057,6.0
3948,140,2.5,1172256087,30.0
4035,140,2.5,1172256091,4.0
2058,140,3.5,1172256140,49.0
49272,140,4.0,1180627460,12.0
47099,140,3.5,1180627467,7.0
49524,140,3.5,1180627544,77.0
260,141,4.0,1513129794,7.0
1198,141,3.0,1513129799,5.0
2571,141,3.5,1513129802,3.0
7153,141,4.0,1513129810,8.0
5952,141,3.5,1513129812,2.0
1196,141,3.0,1513129840,28.0
1210,141,4.5,1513129848,8.0
58559,141,5.0,1513129850,2.0
1291,141,2.5,1513129853,3.0
4993,141,4.0,1513129856,3.0
110,141,3.5,1513129871,15.0
33794,141,3.5,1513129874,3.0
122904,141,5.0,1513129876,2.0
59315,141,3.0,1513129882,6.0
356,141,4.0,1513129888,6.0
2028,141,4.0,1513129890,2.0
54286,141,3.5,1513129892,2.0
109487,141,5.0,1513129896,4.0
68954,141,5.0,1513129898,2.0
5418,141,3.5,1513129905,7.0
50872,141,3.0,1513129955,50.0
858,141,2.5,1513129959,4.0
1704,141,3.5,1513129965,6.0
51255,141,5.0,1513129972,7.0
6874,141,3.0,1513129978,6.0
73017,141,2.5,1513129984,6.0
106696,141,3.0,1513129988,4.0
81834,141,3.5,1513129992,4.0
7438,141,3.0,1513129995,3.0
69844,141,4.0,1513130002,7.0
44191,141,5.0,1513130007,5.0
3578,141,5.0,1513130008,1.0
4886,141,4.0,1513130010,2.0
8368,141,4.0,1513130067,57.0
40815,141,4.5,1513130073,6.0
7143,141,3.0,1513130077,4.0
3114,141,4.5,1513130145,68.0
588,141,4.0,1513130147,2.0
5445,141,4.0,1513130156,9.0
2355,141,4.0,1513130163,7.0
4306,141,4.0,1513130194,31.0
4226,141,3.0,1513130197,3.0
6539,141,4.0,1513130205,8.0
4973,141,3.5,1513130212,7.0
6377,141,4.5,1513130221,9.0
4963,141,4.0,1513130228,7.0
8961,141,4.5,1513130232,4.0
5989,141,3.0,1513130242,10.0
4022,141,3.5,1513130246,4.0
60069,141,5.0,1513130248,2.0
4896,141,3.0,1513130260,12.0
4011,141,4.5,1513130266,6.0
4027,141,4.5,1513130268,2.0
48516,141,3.0,1513130317,49.0
6365,141,3.0,1513130320,3.0
72998,141,2.5,1513130337,17.0
32587,141,2.5,1513130341,4.0
46578,141,3.5,1513130368,27.0
8874,141,4.0,1513130386,18.0
51662,141,2.5,1513130390,4.0
33493,141,2.0,1513130398,8.0
99114,141,5.0,1513130399,1.0
6934,141,3.5,1513130404,5.0
5218,141,3.0,1513130419,15.0
56367,141,3.0,1513130423,4.0
7147,141,4.5,1513130431,8.0
91529,141,4.0,1513130435,4.0
55820,141,3.5,1513130440,5.0
3753,141,3.0,1513130459,19.0
5459,141,3.0,1513130468,9.0
5502,141,3.5,1513130473,5.0
6863,141,3.0,1513130476,3.0
78499,141,4.0,1513130484,8.0
56174,141,3.5,1513130493,9.0
54001,141,3.0,1513130504,11.0
80463,141,5.0,1513130508,4.0
71535,141,3.5,1513130522,14.0
4018,141,3.5,1513130528,6.0
3535,141,2.5,1513130548,20.0
91500,141,3.5,1513130553,5.0
3785,141,3.0,1513130584,31.0
134853,141,4.5,1513130586,2.0
8784,141,3.0,1513130594,8.0
54503,141,3.0,1513130596,2.0
296,141,4.0,1513130625,29.0
480,141,3.0,1513130636,11.0
1,141,4.0,1513130643,7.0
2959,141,5.0,1513130645,2.0
150,141,3.5,1513130652,7.0
780,141,3.0,1513130655,3.0
47,141,3.0,1513130660,5.0
364,141,4.0,1513130667,7.0
344,141,2.0,1513130695,28.0
1580,141,3.5,1513130713,18.0
1527,141,3.5,1513130727,14.0
3147,141,3.5,1513130740,13.0
1732,141,4.0,1513130755,15.0
2706,141,3.0,1513130764,9.0
1917,141,3.0,1513130780,16.0
1517,141,3.0,1513130782,2.0
2502,141,4.0,1513130803,21.0
19,141,2.0,1513130814,11.0
1653,141,4.0,1513130821,7.0
104,141,3.5,1513130895,74.0
5618,141,4.5,1513130909,14.0
1682,141,3.0,1513130947,38.0
2683,141,3.0,1513130951,4.0
8360,141,2.5,1513130958,7.0
3751,141,3.0,1513130960,2.0
2700,141,3.0,1513130965,5.0
3052,141,3.5,1513130967,2.0
3175,141,4.0,1513130971,4.0
4979,141,3.5,1513130978,7.0
35836,141,3.5,1513131843,2.0
1270,141,2.5,1513131860,17.0
1197,141,3.5,1513131865,5.0
1265,141,3.5,1513131867,2.0
367,141,2.5,1513131870,3.0
500,141,3.0,1513131874,4.0
231,141,3.0,1513131879,5.0
2716,141,3.5,1513131884,5.0
1968,141,4.0,1513131894,10.0
1485,141,2.5,1513131913,19.0
2000,141,3.5,1513131918,5.0
317,141,3.5,1513131947,29.0
520,141,4.0,1513131966,19.0
69122,141,3.5,1513132006,40.0
2804,141,3.0,1513132022,16.0
3033,141,4.0,1513132044,22.0
48385,141,2.5,1513132065,21.0
4447,141,2.5,1513132073,8.0
673,141,4.0,1513132078,5.0
785,141,2.5,1513132086,8.0
852,141,2.5,1513132100,14.0
3255,141,4.0,1513132105,5.0
2694,141,3.0,1513132111,6.0
1918,141,3.0,1513132127,16.0
2002,141,3.0,1513132131,4.0
109374,141,5.0,1513132133,2.0
34162,141,3.5,1513132136,3.0
4816,141,3.5,1513132166,30.0
3489,141,4.0,1513132169,3.0
59784,141,3.0,1513132174,5.0
3552,141,5.0,1513132182,8.0
441,141,3.0,1513132199,17.0
8529,141,4.0,1513132213,14.0
46976,141,5.0,1513132223,10.0
54272,141,2.5,1513132229,6.0
8641,141,4.5,1513132233,4.0
4002,141,4.5,1513132243,10.0
107,141,3.5,1513132255,12.0
52973,141,3.0,1513132264,9.0
3361,141,5.0,1513132266,2.0
3988,141,2.0,1513132273,7.0
8528,141,4.5,1513132277,4.0
45517,141,3.5,1513132281,4.0
2478,141,3.5,1513132289,8.0
3948,141,3.0,1513132380,91.0
4025,141,2.5,1513132395,15.0
69757,141,3.0,1513132406,11.0
5481,141,3.0,1513132410,4.0
4718,141,2.5,1513132413,3.0
5991,141,3.5,1513132416,3.0
3752,141,3.5,1513132421,5.0
139385,141,4.0,1513133075,8.0
592,142,3.0,838931919,0.5
150,142,5.0,838931920,1.0
296,142,5.0,838931920,0.5
380,142,4.0,838931920,0.5
165,142,3.0,838932017,97.0
344,142,4.0,838932017,0.5
349,142,3.0,838932017,0.5
588,142,5.0,838932017,0.5
356,142,4.0,838932132,0.5
364,142,4.0,838932132,0.5
527,142,5.0,838932132,0.5
595,142,4.0,838932132,0.5
593,142,5.0,838932386,0.5
292,142,3.0,838932766,0.5
434,142,3.0,838932766,0.5
457,142,4.0,838932766,0.5
589,142,3.0,838933753,0.5
337,142,4.0,838934122,38.0
373,142,3.0,838934122,0.5
480,142,3.0,838934122,0.5
50,142,5.0,838934155,33.0
367,142,4.0,838934155,0.5
481,142,3.0,838934204,49.0
47,142,4.0,838934238,34.0
508,142,4.0,838934312,74.0
474,142,4.0,838934313,1.0
281,142,4.0,838934339,26.0
377,142,4.0,838934449,0.5
384,142,3.0,838934486,37.0
440,142,4.0,838934486,0.5
95,142,3.0,838934522,36.0
8533,143,4.0,1444768543,21.0
2706,143,4.5,1444768580,37.0
106696,143,4.0,1444768621,41.0
68954,143,5.0,1444768668,47.0
356,143,5.0,1444768677,9.0
69122,143,5.0,1444768718,41.0
54503,143,1.0,1444768777,59.0
97921,143,3.0,1444768824,47.0
2144,143,5.0,1444768859,35.0
8827,143,5.0,1444768873,14.0
69757,143,5.0,1444768885,12.0
6942,143,2.0,1444768908,23.0
3526,143,3.0,1444768929,21.0
3421,143,1.0,1444768946,17.0
103606,143,4.0,1444768980,34.0
103335,143,4.0,1444769031,51.0
81847,143,5.0,1444769058,27.0
4306,143,5.0,1444769059,1.0
60069,143,2.0,1444769067,8.0
78499,143,4.0,1444769070,3.0
103141,143,4.0,1444769077,7.0
59784,143,1.0,1444769081,4.0
6377,143,4.0,1444769084,3.0
101142,143,4.0,1444769086,2.0
79132,143,2.0,1444769122,36.0
5418,143,2.0,1444769126,4.0
6539,143,3.0,1444769135,9.0
87232,143,4.0,1444769136,1.0
3793,143,4.5,1444769160,24.0
597,143,3.0,1444880207,3.0
6155,143,4.0,1444880210,3.0
1307,143,2.0,1444880213,3.0
5620,143,3.5,1444880218,5.0
7169,143,5.0,1444880246,28.0
6765,143,2.5,1444880255,9.0
7255,143,3.0,1444880270,15.0
31433,143,4.0,1444880347,77.0
6944,143,4.0,1444880357,10.0
96821,143,2.0,1444880376,19.0
40962,143,3.0,1444880385,9.0
47122,143,4.0,1444880429,44.0
7293,143,5.0,1444880461,32.0
40581,143,2.0,1444880466,5.0
1136,143,1.0,1444880544,78.0
2683,143,1.0,1444880589,45.0
6593,143,4.0,1444880948,2.0
36525,143,2.0,1444881008,60.0
59421,143,4.0,1444881018,10.0
7444,143,5.0,1444881020,2.0
56949,143,3.0,1444881036,16.0
73319,143,3.0,1444881041,5.0
32289,143,2.5,1444881189,5.0
4018,143,2.0,1444881228,39.0
7173,143,1.0,1444881276,48.0
84374,143,2.5,1444881283,7.0
61250,143,3.5,1444881297,14.0
4447,143,5.0,1444881307,10.0
71535,143,1.0,1444881319,12.0
78316,143,1.0,1444881335,16.0
8643,143,3.0,1444881338,3.0
79702,143,1.0,1444881368,30.0
500,143,3.0,1444881371,3.0
31685,143,3.0,1444881382,11.0
69069,143,5.0,1444881408,26.0
6332,143,4.5,1444881588,28.0
1527,144,2.5,1136811777,14.0
1961,144,3.0,1136811794,17.0
2959,144,4.0,1136812146,9.0
2683,144,2.0,1136812151,5.0
4306,144,5.0,1136812163,12.0
1923,144,3.0,1136812174,11.0
2987,144,3.0,1136812186,12.0
3996,144,4.5,1136812322,6.0
266,144,3.0,1136812332,10.0
337,144,4.0,1136812528,9.0
3114,144,3.0,1136812537,9.0
2329,144,5.0,1136812603,66.0
2858,144,4.0,1136812616,13.0
6539,144,5.0,1136812619,3.0
8360,144,5.0,1136812623,4.0
4226,144,5.0,1136812631,8.0
6377,144,5.0,1136812634,3.0
296,144,4.0,1136812638,4.0
593,144,4.5,1136812654,16.0
4993,144,4.5,1136812658,4.0
5952,144,4.5,1136812665,7.0
7153,144,4.5,1136812675,10.0
1246,144,3.0,1136812698,23.0
527,144,3.5,1136812705,7.0
5669,144,3.5,1136812723,18.0
1214,144,3.0,1136812788,65.0
4973,144,4.0,1136812796,8.0
778,144,4.0,1136812815,19.0
8368,144,4.0,1136812823,8.0
1193,144,4.0,1136812862,39.0
4326,144,3.5,1136812867,5.0
5377,144,3.0,1136812901,34.0
6591,144,3.5,1136812912,11.0
541,144,3.0,1136812939,27.0
27416,144,4.0,1136812949,10.0
475,144,4.5,1136812966,17.0
2396,144,3.5,1136812986,20.0
4014,144,4.5,1136812992,6.0
5618,144,4.0,1136813011,19.0
6953,144,4.0,1136813038,27.0
8873,144,5.0,1136813059,21.0
2728,144,3.5,1136813082,23.0
4979,144,3.5,1136813105,23.0
6218,144,3.5,1136813125,20.0
3037,144,2.5,1136813331,9.0
25,144,3.0,1136813341,10.0
1059,144,4.5,1136813360,19.0
8622,144,3.5,1136813653,27.0
480,144,3.0,1137323364,5.0
592,144,3.5,1137323378,14.0
590,144,5.0,1137323386,8.0
150,144,3.0,1137323392,6.0
110,144,4.5,1137323396,4.0
589,144,2.0,1137323405,9.0
380,144,3.0,1137323415,10.0
1,144,3.5,1137323419,4.0
780,144,2.5,1137323427,8.0
32,144,4.0,1137323444,17.0
588,144,4.5,1137323457,13.0
377,144,3.5,1137323465,8.0
648,144,3.5,1137323479,14.0
344,144,3.5,1137323490,11.0
153,144,3.0,1137323495,5.0
2571,144,4.0,1137323508,13.0
47,144,4.5,1137323517,9.0
2028,144,3.5,1137323525,8.0
364,144,4.5,1137323535,10.0
34,144,3.0,1137323545,10.0
733,144,4.0,1137323549,4.0
597,144,3.0,1137323554,5.0
500,144,3.0,1137323558,4.0
736,144,3.0,1137323563,5.0
231,144,3.0,1137323567,4.0
253,144,4.5,1137323583,16.0
2762,144,4.0,1137323586,3.0
539,144,3.0,1137323624,38.0
10,144,3.0,1137323629,5.0
587,144,3.5,1137323636,7.0
434,144,2.5,1137323641,5.0
17,144,4.0,1137323659,18.0
1265,144,3.0,1137323663,4.0
1580,144,3.5,1137323667,4.0
39,144,3.5,1137323676,9.0
208,144,3.5,1137323690,14.0
1291,144,4.0,1137323708,18.0
1036,144,3.5,1137323713,5.0
288,144,4.0,1137323728,15.0
586,144,3.0,1137323732,4.0
3578,144,4.0,1137323761,29.0
440,144,3.0,1137323768,7.0
1393,144,4.0,1137323777,9.0
2,144,3.0,1137323803,26.0
788,144,3.0,1137323816,13.0
410,144,3.0,1137323822,6.0
509,144,3.5,1137323852,30.0
1079,144,4.0,1137323857,5.0
2355,144,3.5,1137323904,47.0
2706,144,4.0,1137323921,17.0
2710,144,3.5,1137323951,30.0
1682,144,2.5,1137323966,15.0
2115,144,4.0,1137323976,10.0
1573,144,3.0,1137323987,11.0
2000,144,3.5,1137324015,28.0
832,144,3.5,1137324019,4.0
1407,144,4.0,1137324023,4.0
420,144,3.0,1137324034,11.0
2700,144,3.5,1137324088,54.0
1485,144,3.0,1137324112,24.0
784,144,1.5,1137324140,28.0
2054,144,3.0,1137324151,11.0
3147,144,4.0,1137324161,10.0
3408,144,3.5,1137324177,16.0
163,144,4.0,1137324180,3.0
4027,144,3.5,1137324200,20.0
1094,144,4.0,1137324205,5.0
520,144,3.5,1137324242,37.0
48,144,4.5,1137324255,13.0
1028,144,4.5,1137324274,19.0
1035,144,4.5,1137324278,4.0
2081,144,4.0,1137324282,4.0
552,144,4.0,1137324296,14.0
296,145,4.0,832105148,0.5
380,145,3.0,832105148,0.5
590,145,4.0,832105148,0.5
592,145,3.0,832105148,0.5
153,145,3.0,832105183,35.0
165,145,3.0,832105183,0.5
344,145,2.0,832105183,0.5
588,145,4.0,832105183,0.5
316,145,2.0,832105216,33.0
318,145,3.0,832105216,0.5
329,145,3.0,832105216,0.5
595,145,4.0,832105216,0.5
1,145,5.0,832105242,26.0
161,145,4.0,832105242,0.5
231,145,3.0,832105242,0.5
339,145,3.0,832105242,0.5
434,145,3.0,832105242,0.5
292,145,3.0,832105394,0.5
300,145,3.0,832105394,0.5
50,145,5.0,832105428,34.0
111,145,4.0,832105479,51.0
830,146,4.0,1312507715,26.0
1882,146,0.5,1312507725,10.0
3868,146,3.0,1312507737,12.0
2018,146,3.5,1312507741,4.0
1411,146,3.0,1312507759,18.0
2688,146,4.0,1312507779,20.0
3257,146,2.0,1312507785,6.0
880,146,2.0,1312507794,9.0
765,146,3.0,1312507825,31.0
2805,146,2.5,1312507835,10.0
47610,146,4.0,1312507869,34.0
2338,146,2.0,1312507874,5.0
3686,146,4.0,1312507921,47.0
502,146,2.5,1312507926,5.0
2085,146,4.0,1312508159,2.0
3991,146,2.5,1312508163,4.0
32,146,5.0,1312508179,16.0
7444,146,3.0,1312508196,17.0
6383,146,1.5,1312508230,34.0
58803,146,3.5,1312508251,21.0
6953,146,3.0,1312508255,4.0
3534,146,3.0,1312508283,28.0
51662,146,3.0,1312508753,8.0
35836,146,3.0,1312508789,36.0
7293,146,4.5,1312508838,49.0
5810,146,3.5,1312508869,31.0
410,146,3.5,1312509083,89.0
2124,146,3.5,1312509085,2.0
1639,147,5.0,1203267694,2.0
163,147,4.5,1203267696,2.0
225,147,5.0,1203267698,2.0
5,147,4.5,1203267700,2.0
466,147,4.0,1203267705,5.0
2302,147,2.5,1203267708,3.0
1234,147,4.5,1203267710,2.0
555,147,4.5,1203267711,1.0
151,147,1.5,1203267713,2.0
168,147,0.5,1203267725,12.0
186,147,1.5,1203267726,1.0
2395,147,2.5,1203267729,3.0
596,147,3.0,1203267730,1.0
342,147,1.5,1203267731,1.0
1396,147,4.0,1203267732,1.0
543,147,2.5,1203267733,1.0
315,147,2.0,1203267735,2.0
1376,147,5.0,1203267736,1.0
552,147,4.5,1203267737,1.0
152081,148,4.0,1482548452,6.0
79132,148,1.5,1482548463,11.0
356,148,4.0,1482548476,13.0
1197,148,3.0,1482548478,2.0
68954,148,4.0,1482548482,4.0
60069,148,4.5,1482548484,2.0
115617,148,3.5,1482548495,11.0
81834,148,4.0,1482548498,3.0
69844,148,4.0,1482548500,2.0
50872,148,3.0,1482548504,4.0
4886,148,3.0,1482548505,1.0
40815,148,4.0,1482548512,7.0
6377,148,3.0,1482548514,2.0
134853,148,4.0,1482548516,2.0
69757,148,3.5,1482548519,3.0
72998,148,4.0,1482548525,6.0
122882,148,4.0,1482548529,4.0
30816,148,5.0,1482548570,41.0
40629,148,5.0,1482548578,8.0
4308,148,4.0,1482548613,35.0
99149,148,3.0,1482548617,4.0
98491,148,5.0,1482548665,48.0
110102,148,4.0,1482548669,4.0
157296,148,3.0,1482548671,2.0
88125,148,4.0,1482548673,2.0
54001,148,4.0,1482548674,1.0
8368,148,4.0,1482548676,2.0
5618,148,3.0,1482548682,6.0
31658,148,4.0,1482548683,1.0
122886,148,3.5,1482548686,3.0
112852,148,3.5,1482548700,14.0
76093,148,3.0,1482548702,2.0
122920,148,3.5,1482548707,5.0
89745,148,4.0,1482548710,3.0
79091,148,3.5,1482548714,4.0
4896,148,4.0,1482548717,3.0
108932,148,4.0,1482548720,3.0
112175,148,2.5,1482548721,1.0
79702,148,4.0,1482548751,30.0
5816,148,4.0,1482548755,4.0
5952,148,3.0,1482548769,14.0
7153,148,3.0,1482548769,0.5
4993,148,3.0,1482548771,2.0
44191,148,4.0,1482550089,16.0
1214,149,5.0,902084716,0.5
1374,149,3.0,902084716,0.5
1580,149,2.0,902084716,0.5
1584,149,3.0,902084716,0.5
260,149,4.0,902084798,82.0
924,149,2.0,902084798,0.5
1196,149,2.0,902084798,0.5
1200,149,3.0,902084798,0.5
1210,149,4.0,902084798,0.5
1240,149,4.0,902084798,0.5
1965,149,2.0,902084798,0.5
1270,149,2.0,902084836,38.0
2011,149,2.0,902084836,0.5
2012,149,2.0,902084836,0.5
2,149,1.0,902084874,38.0
589,149,3.0,902084874,0.5
1097,149,4.0,902084874,0.5
1129,149,2.0,902084874,0.5
1206,149,3.0,902084874,0.5
1253,149,5.0,902084874,0.5
1274,149,1.0,902084874,0.5
1356,149,4.0,902084874,0.5
1127,149,3.0,902084909,35.0
1527,149,4.0,902084909,0.5
316,149,4.0,902084966,57.0
480,149,3.0,902084966,0.5
741,149,4.0,902084966,0.5
780,149,3.0,902084966,0.5
1372,149,1.0,902084966,0.5
1375,149,2.0,902084966,0.5
1676,149,5.0,902084966,0.5
2038,149,1.0,902084966,0.5
2094,149,3.0,902084966,0.5
196,149,3.0,902085002,36.0
329,149,1.0,902085002,0.5
442,149,3.0,902085002,0.5
610,149,5.0,902085002,0.5
2021,149,1.0,902085002,0.5
2091,149,1.0,902085002,0.5
788,149,4.0,902085033,31.0
1831,149,3.0,902085033,0.5
1391,149,4.0,902085078,45.0
1544,149,1.0,902085078,0.5
173,149,2.0,902085111,33.0
379,149,2.0,902085111,0.5
1371,149,1.0,902085111,0.5
172,149,3.0,902085141,30.0
849,149,1.0,902085141,0.5
1037,149,3.0,902085141,0.5
1334,149,4.0,902085141,0.5
405,149,1.0,902085168,27.0
519,149,2.0,902085168,0.5
737,149,2.0,902085168,0.5
1882,149,1.0,902085188,20.0
2034,149,1.0,902085188,0.5
32,149,4.0,902085272,84.0
541,149,4.0,902085272,0.5
780,150,4.0,854203071,0.5
25,150,4.0,854203072,1.0
62,150,3.0,854203072,0.5
95,150,3.0,854203072,0.5
141,150,5.0,854203072,0.5
648,150,4.0,854203072,0.5
6,150,4.0,854203123,51.0
36,150,4.0,854203123,0.5
608,150,4.0,854203123,0.5
733,150,4.0,854203123,0.5
3,150,3.0,854203124,1.0
5,150,3.0,854203124,0.5
7,150,3.0,854203124,0.5
376,150,3.0,854203124,0.5
494,150,3.0,854203124,0.5
52,150,4.0,854203163,39.0
58,150,3.0,854203163,0.5
653,150,3.0,854203163,0.5
784,150,3.0,854203163,0.5
786,150,3.0,854203163,0.5
1073,150,3.0,854203163,0.5
79,150,3.0,854203229,66.0
628,150,3.0,854203229,0.5
1356,150,5.0,854203229,0.5
805,150,4.0,854203230,1.0
141,151,3.0,855947195,0.5
736,151,4.0,855947195,0.5
780,151,3.0,855947195,0.5
62,151,4.0,855947196,1.0
95,151,4.0,855947196,0.5
648,151,3.0,855947196,0.5
3,151,3.0,855947242,46.0
786,151,4.0,855947242,0.5
1073,151,4.0,855947242,0.5
104,151,5.0,855947306,64.0
784,151,3.0,855947306,0.5
788,151,5.0,855947306,0.5
135,151,3.0,855947338,32.0
661,151,3.0,855947338,0.5
9,151,4.0,855947372,34.0
107,151,3.0,855947372,0.5
719,151,4.0,855947372,0.5
743,151,4.0,855947372,0.5
802,151,5.0,855947372,0.5
12,151,3.0,855947434,62.0
609,151,4.0,855947434,0.5
724,151,3.0,855947434,0.5
761,151,1.0,855947434,0.5
852,151,4.0,855947434,0.5
765,151,4.0,855947597,19.0
1047,151,4.0,855947597,0.5
1359,151,4.0,855947643,46.0
631,151,4.0,855947672,29.0
656,151,3.0,855947672,0.5
673,151,4.0,855947672,0.5
1367,151,3.0,855947672,0.5
710,151,3.0,855947696,24.0
785,151,4.0,855947696,0.5
102,151,4.0,855947740,44.0
742,151,3.0,855947773,33.0
837,151,4.0,855947773,0.5
1390,151,3.0,855947773,0.5
1409,151,4.0,855947773,0.5
1405,151,5.0,855947849,76.0
810,151,3.0,855947867,18.0
799,151,4.0,855947964,97.0
879,151,4.0,855947964,0.5
1429,151,4.0,855948013,49.0
1432,151,4.0,855948013,0.5
880,151,3.0,855948042,29.0
75,151,3.0,855948083,41.0
747,151,4.0,855948083,0.5
828,151,2.0,855948083,0.5
840,151,4.0,855948083,0.5
562,151,3.0,855948120,37.0
842,151,3.0,855948120,0.5
634,151,2.0,855948155,35.0
885,151,3.0,855948155,0.5
813,151,4.0,855948256,0.5
50,152,4.5,1450572430,1.0
318,152,3.5,1450572432,2.0
527,152,4.5,1450572434,2.0
1221,152,4.0,1450572436,2.0
1193,152,4.5,1450572437,1.0
6016,152,4.5,1450572447,10.0
593,152,4.5,1450572448,1.0
2959,152,5.0,1450572450,2.0
296,152,4.5,1450572451,1.0
2571,152,4.0,1450572453,2.0
1213,152,4.0,1450572454,1.0
1198,152,3.5,1450572456,2.0
92259,152,3.0,1450572461,5.0
904,152,4.0,1450572466,5.0
2329,152,5.0,1450572468,2.0
750,152,5.0,1450572506,38.0
58559,152,4.0,1450572509,3.0
908,152,4.0,1450572513,4.0
1203,152,5.0,1450572515,2.0
1207,152,4.5,1450572522,7.0
79132,152,3.5,1450572524,2.0
1136,152,3.5,1450572527,3.0
2858,152,4.0,1450572531,4.0
1234,152,4.0,1450572533,2.0
48516,152,3.5,1450867566,2.0
44555,152,4.0,1450867572,6.0
541,152,4.0,1450867576,4.0
608,152,4.0,1450867584,8.0
85414,152,3.0,1450867595,11.0
115713,152,4.5,1450867608,13.0
86781,152,4.0,1450867644,36.0
111,152,5.0,1450867646,2.0
86504,152,4.5,1450867648,2.0
96829,152,4.0,1450867653,5.0
116897,152,3.5,1450867661,8.0
85774,152,4.5,1450867668,7.0
27773,152,4.5,1450867688,20.0
7361,152,5.0,1450867691,3.0
7156,152,4.5,1450867724,33.0
47,152,5.0,1450867741,17.0
57669,152,4.0,1450867797,56.0
64839,152,4.5,1450867808,11.0
61323,152,4.0,1450867814,6.0
69481,152,5.0,1450867817,3.0
79702,152,3.5,1450867823,6.0
60074,152,2.5,1450867827,4.0
88129,152,4.0,1450867829,2.0
72011,152,4.0,1450867832,3.0
61132,152,3.0,1450867836,4.0
72226,152,4.5,1450867852,16.0
89492,152,4.0,1450867862,10.0
72378,152,2.0,1450867865,3.0
63876,152,3.5,1450867867,2.0
89864,152,3.5,1450867872,5.0
91630,152,3.0,1450867875,3.0
80489,152,3.5,1450867879,4.0
73321,152,3.5,1450867885,6.0
60950,152,3.5,1450867890,5.0
64620,152,4.0,1450867893,3.0
64716,152,4.0,1450867899,6.0
77455,152,4.0,1450867906,7.0
1704,153,4.0,1525548099,3.0
2324,153,3.0,1525548106,7.0
4308,153,3.0,1525548118,12.0
6373,153,1.5,1525548148,30.0
1196,153,0.5,1525548175,27.0
68954,153,2.5,1525548187,12.0
44191,153,4.0,1525548194,7.0
180095,153,4.0,1525548200,6.0
858,153,1.0,1525548217,17.0
527,153,2.0,1525548221,4.0
2571,153,0.5,1525548255,34.0
1198,153,0.5,1525548264,9.0
168492,153,4.5,1525548280,16.0
55247,153,5.0,1525548301,21.0
7293,153,0.5,1525548307,6.0
56367,153,4.0,1525548385,78.0
46578,153,4.0,1525548387,2.0
63082,153,1.5,1525548393,6.0
7361,153,5.0,1525548436,43.0
94959,153,5.0,1525548438,2.0
4878,153,4.5,1525548441,3.0
4973,153,5.0,1525548444,3.0
97921,153,3.5,1525548446,2.0
3949,153,4.0,1525548489,43.0
109374,153,4.0,1525548490,1.0
6711,153,2.0,1525548491,1.0
177765,153,1.5,1525548495,4.0
106920,153,4.0,1525548498,3.0
2396,153,2.5,1525548508,10.0
778,153,3.5,1525548538,30.0
79702,153,2.5,1525548543,5.0
112552,153,1.0,1525548567,24.0
7147,153,4.0,1525548569,2.0
